run,process,local_time,total_time
0,0,25.3259,34.6539
0,1,22.1662,
0,2,21.0294,
0,3,21.058,
0,4,21.0989,
0,5,23.2139,
0,6,34.567,
0,7,22.4354,
0,8,22.871,
0,9,23.2412,
1,0,21.1876,38.9566
1,1,23.4416,
1,2,22.1145,
1,3,21.202,
1,4,20.4427,
1,5,20.801,
1,6,38.8834,
1,7,21.9691,
1,8,21.6463,
1,9,20.871,
2,0,20.3106,27.0805
2,1,21.1399,
2,2,20.3247,
2,3,27.0043,
2,4,19.2964,
2,5,22.4284,
2,6,20.3956,
2,7,25.4266,
2,8,19.1953,
2,9,20.4607,
