run,process,local_time,total_time
0,0,52.5776,66.6981
0,1,54.2989,
0,2,54.0039,
0,3,58.4209,
0,4,58.5011,
0,5,66.5584,
0,6,56.8054,
0,7,63.316,
0,8,54.2008,
0,9,52.2499,
1,0,62.59,74.7721
1,1,55.0909,
1,2,56.3182,
1,3,55.0558,
1,4,55.8433,
1,5,54.9286,
1,6,60.2515,
1,7,64.8661,
1,8,74.5722,
1,9,59.14,
2,0,60.42,69.3555
2,1,56.3797,
2,2,60.3429,
2,3,69.2236,
2,4,56.0736,
2,5,55.274,
2,6,57.351,
2,7,57.4847,
2,8,55.3388,
2,9,66.1675,
