run,process,local_time,total_time
0,0,0.941088,0.94724
0,1,0.906587,
0,2,0.883213,
0,3,0.900254,
0,4,0.927385,
0,5,0.901125,
0,6,0.922572,
0,7,0.909003,
1,0,0.881565,0.901833
1,1,0.885467,
1,2,0.856422,
1,3,0.866421,
1,4,0.897114,
1,5,0.877008,
1,6,0.859868,
1,7,0.864834,
2,0,0.996547,1.03561
2,1,1.02011,
2,2,1.03056,
2,3,1.01321,
2,4,1.01158,
2,5,1.01668,
2,6,1.01748,
2,7,1.01658,
